tracking_id,sender,recipient,origin_province,destination_province,distance_km,weight_kg,package_quantity,ship_type,day_of_week,month,delayed,delivery_days
ENV-1767,Federico Ramos Ramos,Thiago Ruiz Medina,Chubut,Chaco,326,8.52,19,0,5,4,0,1
ENV-1768,Julieta Mateo Benjamin Romero Sanchez,Bianca Alvarez,San Juan,La Rioja,162,13.52,3,0,4,7,1,2
ENV-1769,Sr(a). Valentin Gomez,Candelaria Rojas,Entre Rios,Corrientes,507,15.37,13,0,2,1,0,3
ENV-1770,Sr(a). Valentina Perez,Francisca Mia Martinez Blanco,Buenos Aires,Chaco,1004,33.46,19,0,2,3,1,8
ENV-1771,Luz Maria Tiziano Sosa Sanchez,Maximo Renata Perez Flores,Rio Negro,Corrientes,168,33.37,16,1,1,2,1,6
ENV-1772,Camilo Mateo Agustin Fernandez,Santiago Ramiro Vera Castro,Santa Fe,Santa Fe,158,43.01,3,0,5,3,0,1
ENV-1773,Lourdes Clara Lopez,Luca Sofia Caceres Rivero,Chubut,Catamarca,392,25.91,3,0,1,11,0,1
ENV-1774,Angelina Alma Valentina Torres,Pilar Perez,Santa Fe,La Rioja,577,41.48,14,0,6,7,1,6
ENV-1775,Dr(a). Mateo Benjamin Fernandez,Sr(a). Valentina Martin,Mendoza,Buenos Aires,969,33.75,12,1,3,10,0,4
ENV-1776,Dr(a). Benjamin Lopez,Dylan Facundo Olivera Nuñez,Entre Rios,Tucuman,752,24.23,17,1,5,11,1,9
ENV-1777,Bianca Ciro Perez Chavez,Mia Herrera,Salta,Jujuy,147,38.77,14,0,3,2,0,1
ENV-1778,Josefina Fernandez,Guadalupe Figueroa Rodriguez,Tierra del Fuego,Chubut,1530,18.79,13,1,3,11,1,10
ENV-1779,Victoria Molina Perez,Gabriel Castillo Diaz,Jujuy,San Juan,524,16.69,10,1,4,8,1,9
ENV-1780,Sr(a). Benjamin Romero,Dr(a). Emilia Martinez,Tierra del Fuego,San Juan,1974,30.17,19,0,3,6,1,10
ENV-1781,Ana Paula Franco Perez,Dr(a). Maite Fernandez,La Pampa,San Juan,602,31.01,3,1,5,5,0,4
ENV-1782,Dr(a). Paulina Lopez,Sofia Rios,Jujuy,Santa Cruz,601,11.78,11,0,4,4,1,6
ENV-1783,Catalina Thiago Nicolas Chavez,Alma Valentina Juan Ignacio Martinez Ramirez,Corrientes,La Pampa,502,33.97,9,1,4,7,0,4
ENV-1784,Malena Mateo Lopez,Victoria Benjamin Carrizo,Corrientes,Santa Cruz,1055,40.21,10,0,5,11,1,11
ENV-1785,Clara Juarez,Tomàs Martinez,San Juan,La Pampa,522,40.0,19,0,0,12,1,6
ENV-1786,Renata Acosta Fernandez,Mia Jazmin Cardozo,Santa Fe,Entre Rios,72,30.11,11,0,5,8,1,5
ENV-1787,Juan Pablo Perez Cruz,Lorenzo Hernandez,Rio Negro,Tierra del Fuego,1789,46.66,15,1,1,5,1,10
ENV-1788,Juan Cruz Guillermina Cabrera Mansilla,Sr(a). Thiago Quiroga,Chaco,Mendoza,160,49.2,1,0,1,5,0,1
ENV-1789,Dr(a). Mateo Ruiz,Josefina Lola Martinez,Neuquen,San Juan,169,41.15,17,1,1,5,1,5
ENV-1790,Tiziano Valentin Olivia Lucero Campos,Sr(a). Mia Valentina Rodriguez,Santa Fe,Rio Negro,772,5.85,14,1,2,2,1,5
ENV-1791,Francesca Romero Alvarez,Lorenzo Acosta,La Rioja,CABA,1030,42.44,9,0,4,9,1,7
ENV-1792,Catalina Perez,Thiago Benjamin Thiago Emanuel Perez,Tucuman,Santiago del Estero,228,10.64,19,0,0,2,1,6
ENV-1793,Mateo Elena Moreno,Sr(a). Juan Gabriel Chavez,Tucuman,Formosa,92,21.78,8,0,4,10,0,1
ENV-1794,Isabella Francisco Vega Fernandez,Sr(a). Valentina Pereyra,Formosa,San Juan,110,42.12,5,0,4,10,1,3
ENV-1795,Facundo Juana Mendez Garcia,Francisco Josefina Gutierrez,Cordoba,Mendoza,322,27.31,1,0,0,10,0,1
ENV-1796,Luna Julian Silva,Emilia Valentin Flores,Formosa,Rio Negro,51,5.24,14,0,1,8,0,1
ENV-1797,Emma Micaela Diaz,Bautista Gomez Maldonado,Cordoba,Entre Rios,241,5.82,8,1,3,10,0,2
ENV-1798,Mateo Benjamin Fausto Castro,Lisandro Felipe Soria Martinez,Mendoza,Neuquen,74,11.99,3,1,5,8,0,1
ENV-1799,Juan Cruz Lopez Perez,Juan Bautista Escobar Ruiz,Tucuman,Mendoza,277,37.66,1,1,1,11,1,7
ENV-1800,Isabella Felipe Fernandez,Dr(a). Dante Garcia,La Pampa,La Pampa,50,25.2,20,1,6,8,0,1
ENV-1801,Facundo Paloma Vera,Santino Benjamin Zoe Rodriguez,La Rioja,Chubut,239,30.25,13,0,6,7,1,4
ENV-1802,Valentino Garcia,Dr(a). Agostina Ruiz,La Rioja,Mendoza,90,12.81,10,0,3,10,0,1
ENV-1803,Dr(a). Tomas Benjamin Herrera,Dr(a). Maia Silva,Buenos Aires,Santiago del Estero,1064,12.58,3,1,5,1,1,10
ENV-1804,Gonzalo Pereyra,Mateo Mendez,La Rioja,Mendoza,50,24.8,15,1,0,7,1,3
ENV-1805,Luciana Sofia Juarez,Maite Juan Ignacio Barrios Alvarez,Formosa,La Rioja,86,24.19,6,0,6,10,0,1
ENV-1806,Thiago Josefina Diaz Gonzalez,Octavio Cardozo,Santa Cruz,Salta,620,42.37,13,1,0,4,1,6
ENV-1807,Santino Ezequiel Arias,Lara Julieta Martinez,Catamarca,Santa Cruz,1111,2.98,3,1,3,3,1,11
ENV-1808,Santino Nicolas Barrios Perez,Valentin Medina,Formosa,Cordoba,428,20.77,6,0,1,2,0,1
ENV-1809,Malena Ciro Rodriguez,Alfonsina Thiago Gabriel Garcia,San Luis,Santa Fe,265,14.77,16,1,1,4,1,4
ENV-1810,Lautaro Bustos Paez,Bautista Garcia,Santa Cruz,Tierra del Fuego,839,3.84,4,1,6,3,0,4
ENV-1811,Dr(a). Martina Chavez,Bautista Romero,Neuquen,San Juan,114,36.3,5,0,1,1,1,3
ENV-1812,Mateo Valentin Mateo Toledo Fernandez,Dr(a). Isabella Gimenez,Formosa,Salta,225,25.3,2,1,1,3,1,4
ENV-1813,Dr(a). Benjamin Ruiz,Dr(a). Lautaro Romero,Chubut,Entre Rios,1025,41.8,19,1,3,4,1,8
ENV-1814,Isabella Agustina Gomez Benitez,Lorenzo Gutierrez,Tierra del Fuego,Entre Rios,2511,32.19,2,0,3,3,1,10
ENV-1815,Sr(a). Angel Gabriel Fernandez,Ignacio Vera,Salta,Rio Negro,271,27.74,13,1,5,9,1,7
ENV-1816,Felipe Paulina Diaz Rios,Camila Martina Sanchez Moyano,San Luis,Tierra del Fuego,2223,37.71,17,1,1,9,0,7
ENV-1817,Ciro Santiago Figueroa,Pedro Tiziano Olivera,Chubut,CABA,1372,4.13,12,1,0,10,0,7
ENV-1818,Benjamin Bautista Mendez,Ian Benjamin Maia Diaz Avila,Mendoza,Mendoza,96,18.99,11,1,1,1,1,3
ENV-1819,Carmela Morena Rodriguez,Nina Romero,Neuquen,San Luis,305,32.63,10,1,1,3,1,4
ENV-1820,Mia Jazmin Ivan Perez Castro,Agustín Juan Cruz Fernandez Castillo,Neuquen,Formosa,144,20.26,15,1,1,8,1,2
ENV-1821,Dr(a). Luciana Vargas,Francisco Benjamin Suarez,Entre Rios,Chubut,895,15.12,2,1,3,7,0,4
ENV-1822,Luisana Julieta Valdez Olivera,Oriana Garcia Guzman,Misiones,Catamarca,273,15.05,17,1,0,8,1,5
ENV-1823,Antonia Castro Farias,Justina Valentina Barrios,Corrientes,Jujuy,599,8.71,4,0,5,12,0,3
ENV-1824,Genaro Gimenez Ramirez,Ciro Romero,CABA,Buenos Aires,150,11.33,17,1,0,8,1,6
ENV-1825,Emma Rios Duarte,Octavio Blanco Rodriguez,Neuquen,La Rioja,179,16.66,12,0,6,9,0,1
ENV-1826,Zoe Valentina Fernandez,Ema Romero,Neuquen,Rio Negro,130,38.3,2,0,1,7,1,5
ENV-1827,Juan Ignacio Francisco Lucero Aguirre,Salvador Ramirez,Tucuman,Tucuman,88,7.63,7,0,4,7,1,3
ENV-1828,Emilia Tomas Lopez,Matias Mia Roldan,CABA,CABA,97,1.1,5,0,3,10,1,3
ENV-1829,Catalina Arias Gonzalez,Dr(a). Morena Gomez,Misiones,San Juan,215,13.13,7,0,0,3,0,1
ENV-1830,Samuel Benjamin Lopez,Juana Valentina Jazmin Peralta,Formosa,Tucuman,143,39.46,8,1,1,11,1,2
ENV-1831,Vicente Catalina Lopez Sanchez,Martina Nuñez Olivera,Santiago del Estero,Neuquen,107,31.03,12,1,2,10,0,1
ENV-1832,Sr(a). Tobias Lopez,Alfonsina Antonia Aguirre,Tucuman,La Pampa,703,26.57,19,1,6,10,0,4
ENV-1833,Mia Mora Pereyra Rivero,Valentino Malena Roldan Fernandez,Entre Rios,Entre Rios,50,21.98,9,1,4,5,1,5
ENV-1834,Sr(a). Guillermina Martinez,Martina Elena Dominguez Ledesma,CABA,San Luis,796,40.18,9,0,6,3,0,3
ENV-1835,Benicio Gimenez,Jeremias Zoe Valentina Ramirez Soria,Entre Rios,Entre Rios,138,45.31,4,1,3,12,1,6
ENV-1836,Vicente Sofia Medina Quiroga,Bautista Nuñez Gomez,La Pampa,Jujuy,940,12.5,20,1,5,2,0,4
ENV-1837,Mateo Joaquin Fernandez Muñoz,Milo Luciano Silva Muñoz,CABA,Misiones,1273,40.85,5,1,3,1,1,10
ENV-1838,Renata Soria,Dr(a). Maria Luz Diaz,Chaco,Jujuy,530,24.58,16,1,4,4,1,6
ENV-1839,Ambar Torres,Santiago Rodriguez,Jujuy,Entre Rios,1176,40.32,11,0,4,6,1,7
ENV-1840,Maite Cordoba Alvarez,Malena Martin,Chaco,Catamarca,50,39.91,1,0,4,7,0,1
ENV-1841,Tomàs Augusto Villalba Vega,Gino Gonzalo Aguero Lopez,Catamarca,Tierra del Fuego,1908,49.6,1,1,1,1,1,10
ENV-1842,Ivan Ciro Suarez,Felipe Antonio Martinez Juarez,Santiago del Estero,Santiago del Estero,111,33.47,3,0,1,5,1,2
ENV-1843,Luz Maria Joaquín Ramirez Vazquez,Luz Milagros Juan Torres Gonzalez,San Luis,Catamarca,180,30.91,7,0,3,8,1,6
ENV-1844,Thiago Nahuel Martin,Delfina Ignacio Dominguez,Jujuy,Santa Cruz,604,4.05,20,1,1,2,0,4
ENV-1845,Dr(a). Julia Paez,Sr(a). Lorenzo Duarte,Formosa,Cordoba,501,5.26,20,0,5,5,1,6
ENV-1846,Facundo Muñoz Molina,Dr(a). Martina Romero,Santiago del Estero,Cordoba,391,40.61,12,1,2,11,1,6
ENV-1847,Salvador Soto,Agustin Lucero Soria,Misiones,Entre Rios,799,33.48,7,0,3,3,0,3
ENV-1848,Sr(a). Thiago Gabriel Miranda,Tomàs Julieta Ferreyra,CABA,Catamarca,985,29.59,4,0,0,8,1,4
ENV-1849,Augusto Carrizo Silva,Thiago Benjamin Pereyra,Jujuy,La Pampa,1001,29.17,16,1,3,2,0,7
ENV-1850,Delfina Paz Martinez,Pedro Campos Figueroa,Santiago del Estero,Santiago del Estero,161,36.6,10,0,3,11,1,3
ENV-1851,Mateo Benjamin Tiziano Valentin Acuña Gonzalez,Camilo Antonella Aguirre Silva,Mendoza,Corrientes,108,3.77,2,1,3,3,0,1
ENV-1852,Dr(a). Fausto Mendez,Lucas Romero,Neuquen,Santiago del Estero,121,39.29,11,1,1,6,0,1
ENV-1853,Sr(a). Benjamin Flores,Lara Abigail Gonzalez Fernandez,Tierra del Fuego,Misiones,1750,47.92,19,0,0,3,0,6
ENV-1854,Mateo Juana Perez Lopez,Sofia Lopez,Misiones,Catamarca,244,43.84,11,0,0,3,1,6
ENV-1855,Bautista Benjamin Garcia Franco,Sr(a). Bautista Fernandez,Rio Negro,Formosa,71,36.18,14,0,6,1,0,1
ENV-1856,Elena Gonzalez Martinez,Lucía  Santino Acosta Gomez,Tierra del Fuego,La Pampa,2527,18.96,1,0,3,9,1,8
ENV-1857,Dr(a). Bianca Suarez,Dr(a). Martín Sosa,La Pampa,Santiago del Estero,549,14.04,13,0,3,12,0,3
ENV-1858,Benicio Alvarez Lopez,Lisandro Thiago Emanuel Rios Martin,Neuquen,Tucuman,171,27.58,18,1,0,5,1,5
ENV-1859,Samuel Lopez Romero,Sr(a). Jazmin Blanco,San Luis,Santa Fe,236,23.99,14,1,4,10,1,5
ENV-1860,Martina Elena Arias Benitez,Dr(a). Delfina Lopez,San Luis,Entre Rios,385,13.6,2,0,5,10,0,1
ENV-1861,Thiago Nahuel Cardozo,Candelaria Villalba Miranda,Formosa,Buenos Aires,1155,11.85,8,1,1,7,1,8
ENV-1862,Lautaro Benjamin Medina,Santino Benjamin Sofia Gonzalez Acosta,Catamarca,Formosa,157,40.81,18,1,0,9,0,1
ENV-1863,Franco Gonzalez Dominguez,Lara Renata Miranda Martin,Tucuman,Santa Fe,748,38.56,2,1,4,4,1,9
ENV-1864,Catalina Mansilla,Sr(a). Mia Herrera,Jujuy,Chaco,530,46.32,13,1,1,9,0,4
ENV-1865,Dr(a). Juan Ignacio Correa,Emma Mateo Benjamin Flores Gonzalez,Buenos Aires,Santiago del Estero,1029,4.44,8,1,0,2,1,10
ENV-1866,Isabella Garcia Soto,Juliana Augusto Franco,Cordoba,Santiago del Estero,344,33.75,14,0,3,4,0,1
ENV-1867,Alma Renata Rodriguez Pereyra,Guillermina Ponce Ramirez,La Rioja,Chaco,93,15.82,18,0,0,3,0,1
ENV-1868,Lautaro Gabriel Romero Vera,Isabel Juan Martin Roldan,Buenos Aires,Entre Rios,336,39.04,9,0,0,8,1,6
ENV-1869,Santino Martin Vazquez Sanchez,Joaquin Diaz Figueroa,San Juan,Neuquen,150,6.54,20,1,6,2,1,2
ENV-1870,Isabella Josefina Coronel,Sr(a). Nina Molina,La Rioja,Cordoba,419,40.43,18,1,5,1,0,2
ENV-1871,Dr(a). Mia Morena Dominguez,Kiara Cardozo Gonzalez,Santa Cruz,Catamarca,986,8.53,11,0,4,12,1,7
ENV-1872,Catalina Romero,Valentino Gomez Leiva,Santa Fe,La Rioja,527,17.34,13,1,0,9,0,4
ENV-1873,Santino Herrera Herrera,Lola Santino Fernandez Acuña,Mendoza,Corrientes,62,9.91,16,0,5,4,0,1
ENV-1874,Catalina Mateo Moreno,Sr(a). Agustín Gonzalez,Rio Negro,San Juan,137,19.67,12,0,0,1,0,1
ENV-1875,Sebastian Juan Ignacio Ponce,Sr(a). Juan Sebastian Gonzalez,Buenos Aires,San Luis,760,1.35,12,1,3,12,0,4
ENV-1876,Dr(a). Dante Ojeda,Morena Emma Flores,La Pampa,Neuquen,541,7.14,4,0,4,3,0,3
ENV-1877,Dr(a). Santiago Pereyra,Valentino Martin Ramirez Silva,San Juan,San Juan,107,6.43,2,1,1,5,0,1
ENV-1878,Valentina Jazmín Gomez Flores,Dr(a). Benjamin Gomez,Misiones,Jujuy,229,43.0,2,1,5,3,0,2
ENV-1879,Sr(a). Thiago Valentin Ledesma,Sr(a). Zoe Valentina Silva,Mendoza,Chubut,341,17.33,14,0,4,6,1,4
ENV-1880,Valentino Martina Franco,Maria Paz Castillo Fernandez,Tucuman,Jujuy,324,1.63,10,1,1,12,1,4
ENV-1881,Victoria Santino Gonzalez,Lucio Milena Gonzalez,Salta,Santa Cruz,723,42.65,12,0,0,5,0,3
ENV-1882,Alma Acosta Fernandez,Joaquina Romero Ramirez,La Pampa,Chaco,416,29.03,19,0,1,1,1,6
ENV-1883,Dr(a). Simon Diaz,Sofia Benicio Aguero,San Juan,Catamarca,160,46.79,18,1,4,11,1,5
ENV-1884,Morena Santino Agustin Benitez,Benjamin Malena Rodriguez Paez,CABA,Jujuy,1577,5.1,11,1,5,1,1,8
ENV-1885,Lautaro Ezequiel Pereyra Diaz,Justina Fernandez Garcia,San Luis,Buenos Aires,697,44.62,2,1,6,6,1,5
ENV-1886,Milo Herrera,Sr(a). Maria Victoria Sosa,Formosa,Cordoba,521,47.01,8,0,2,3,1,8
ENV-1887,Tomàs Luciano Perez,Ciro Benjamin Perez,Tierra del Fuego,Chaco,1924,23.78,5,0,5,11,1,10
ENV-1888,Delfina Barrios,Fausto Moreno Alvarez,Buenos Aires,Santiago del Estero,1053,43.82,19,0,3,9,1,10
ENV-1889,Sr(a). Santino Muñoz,Dr(a). Luciano Perez,Corrientes,Santa Cruz,1119,10.03,17,1,2,3,1,12
ENV-1890,Dr(a). Thiago Valentin Gonzalez,Sr(a). Emma Garcia,Misiones,San Luis,443,13.83,20,0,5,7,1,6
ENV-1891,Matilda Valentina  Castro,Sr(a). Lucía Bravo,Rio Negro,Buenos Aires,1099,20.57,7,1,5,3,1,12
ENV-1892,Felipe Gonzalez Vazquez,Dr(a). Tiziano Gonzalez,Chaco,Santiago del Estero,83,7.06,2,0,1,12,1,2
ENV-1893,Santiago Maria Paz Muñoz,Valentina Cordoba,Santiago del Estero,Mendoza,54,48.28,9,0,4,1,0,1
ENV-1894,Sr(a). Agustín Carrizo,Dr(a). Catalina Herrera,Tierra del Fuego,Chaco,1923,20.96,11,0,3,3,1,7
ENV-1895,Mateo Agustin Juan Cruz Mendez,Agustin Emma Romero Martinez,La Rioja,La Pampa,575,19.25,17,1,3,11,1,6
ENV-1896,Sr(a). Luciano Gomez,Francisco Mateo Ezequiel Diaz,Corrientes,Mendoza,110,9.81,8,1,3,5,0,1
ENV-1897,Mateo Benjamin Ponce,Thiago Ezequiel Bravo Benitez,Formosa,Buenos Aires,1130,23.45,2,0,5,8,1,8
ENV-1898,Delfina Delfina Torres,Valentina Ayala Ramirez,Misiones,Chaco,243,7.46,9,0,3,1,0,1
ENV-1899,Santino Benjamin Mateo Agustin Escobar Gomez,Tomas Catalina Martinez,Salta,Catamarca,470,22.99,10,0,3,4,0,1
ENV-1900,Sr(a). Martina Ledesma,Sr(a). Milagros Ledesma,Formosa,Rio Negro,119,13.85,16,0,3,3,1,3
ENV-1901,Gabriel Aguirre Toledo,Angelina Gomez,Santa Fe,Rio Negro,718,11.33,18,0,0,5,0,3
ENV-1902,Sr(a). Carmela Garcia,Genaro Maidana,Salta,Formosa,245,13.95,17,1,5,7,1,7
ENV-1903,Lautaro Benjamin Lopez,Giovanni Silva Carrizo,Chaco,Entre Rios,542,12.98,8,0,5,8,0,3
ENV-1904,Joaquin Mateo Ponce,Santiago Sofia Fernandez,Buenos Aires,Chubut,1275,16.71,18,1,4,6,1,9
ENV-1905,Isabella Acosta,Sr(a). Martina Ojeda,Cordoba,Chaco,298,36.18,14,1,5,5,0,2
ENV-1906,Guadalupe Matilda Coronel,Felipe Rodriguez,Santa Fe,Mendoza,624,28.48,12,0,3,8,0,3
ENV-1907,Agustin Benjamin Torres,Sr(a). Ramiro Escobar,Entre Rios,La Pampa,50,42.96,12,1,6,4,1,5
ENV-1908,Catalina Fernandez Rodriguez,Santino Martinez,Entre Rios,Misiones,863,1.31,3,0,4,3,1,4
ENV-1909,Thiago Benjamin Maximo Castro,Dr(a). Angelina Fernandez,Corrientes,Neuquen,175,26.98,3,0,5,9,0,1
ENV-1910,Sr(a). Benjamin Alejandro Flores,Dr(a). Victoria Perez,Chubut,Entre Rios,924,11.31,4,0,2,1,0,3
ENV-1911,Gabriel Lourdes Miranda,Lola Thiago Rojas,Misiones,Chaco,241,32.33,15,0,0,6,0,1
ENV-1912,Francisca Gomez Ledesma,Francisco Quiroga Duarte,Santa Cruz,Chaco,1043,40.37,20,0,0,8,1,11
ENV-1913,Lucas Ruiz Ferreyra,Isabella Joaquin Hernandez,Cordoba,Santiago del Estero,271,46.35,16,0,6,7,0,1
ENV-1914,Emma Isabella Mendez,Sr(a). Emma Molina,Chaco,Catamarca,148,29.35,19,1,0,7,0,1
ENV-1915,Bruno Catalina Perez Molina,Martina Morena Mansilla,La Rioja,Neuquen,162,34.95,1,0,5,10,1,4
ENV-1916,Benjamin Ezequiel Delfina Godoy,Sr(a). Lucía Rodriguez,Corrientes,Cordoba,260,12.09,2,0,1,4,1,4
ENV-1917,Sr(a). Tiziano Benjamin Sanchez,Thiago Ezequiel Samuel Romero,Neuquen,CABA,1185,11.67,5,0,0,12,0,6
ENV-1918,Bautista Benjamin Vargas Ramos,Morena Jazmin Muñoz Rodriguez,Corrientes,La Rioja,180,37.95,10,1,1,12,1,3
ENV-1919,Matilda Micaela Nuñez,Luciano Suarez Cordoba,Rio Negro,Mendoza,71,8.98,2,0,5,7,1,3
ENV-1920,Martín Rojas,Isabella Agustín Martin Gonzalez,Corrientes,Catamarca,59,21.05,14,0,5,3,1,6
ENV-1921,Constantino Josefina Carrizo,Dr(a). Gonzalo Perez,Tierra del Fuego,San Juan,1955,47.52,19,1,3,3,0,7
ENV-1922,Manuel Fernandez Carrizo,Dr(a). Emilia Pereyra,Santa Cruz,San Juan,1065,11.17,15,1,1,10,0,7
ENV-1923,Felipe Paz Garcia,Sr(a). Josefina Herrera,Neuquen,Formosa,100,13.38,7,0,1,7,0,1
ENV-1924,Dr(a). Valentin Gonzalez,Benjamin Perez Martinez,San Juan,Neuquen,50,43.8,4,0,0,4,0,1
ENV-1925,Luca Catalina Muñoz Perez,Lola Lucas Martinez,San Juan,Chaco,163,24.23,19,0,0,9,1,3
ENV-1926,Lourdes Bianca Olivera,Antonella Guadalupe Paz Caceres,Chubut,Entre Rios,882,25.67,20,0,1,9,0,3
ENV-1927,Sebastian Castro,Lucía Rodriguez Diaz,La Pampa,Salta,957,5.13,9,1,4,3,0,4
ENV-1928,Juan Martin Cabrera,Ana Paula Caceres,CABA,Misiones,1295,42.59,7,0,6,4,0,6
ENV-1929,Thiago Nahuel Vargas Moyano,Sr(a). Juan Ignacio Rodriguez,Catamarca,Salta,357,31.43,3,1,5,11,1,5
ENV-1930,Dylan Guzman Perez,Sr(a). Mateo Agustin Avila,Neuquen,Cordoba,440,49.64,11,0,0,1,0,1
ENV-1931,Thiago Benjamin Ponce Soto,Manuel Agustin Lucero,Santiago del Estero,Tierra del Fuego,1876,43.21,1,0,2,3,0,6
ENV-1932,Agustina Olivia Coronel,Sr(a). Camila Martinez,Santa Fe,San Luis,240,4.59,7,1,6,2,0,2
ENV-1933,Valentino Ruiz Peralta,Maximo Mia Valentina Carrizo,San Juan,Santa Fe,615,3.33,20,0,5,3,0,3
ENV-1934,Lola Mateo Martinez Flores,Guadalupe Lisandro Pereyra,La Pampa,Mendoza,449,39.84,17,1,6,5,1,3
ENV-1935,Santino Thiago Daniel Martinez,Francisca Paz,San Juan,Chubut,373,33.57,18,1,2,8,1,3
ENV-1936,Rosario Agustín Fernandez Leiva,Matilda Mateo Ezequiel Gonzalez Ruiz,Chubut,Cordoba,693,25.32,2,1,3,8,1,8
ENV-1937,Joaquín Guadalupe Molina,Juana Rafael Bustos,Neuquen,Buenos Aires,1031,30.16,1,1,1,7,1,10
ENV-1938,Valentina  Herrera Sanchez,Morena Jazmin Agustina Campos Pereyra,Catamarca,La Rioja,152,14.12,5,1,3,10,1,5
ENV-1939,Thiago Nahuel Ojeda Torres,Sr(a). Ludmila Perez,Chubut,Formosa,300,11.78,11,1,5,1,1,4
ENV-1940,Valentin Ludmila Rodriguez,Martina Luciano Rodriguez Roldan,San Luis,Mendoza,180,27.85,2,1,0,7,1,5
ENV-1941,Sofia Delfina Martin,Santiago Bruno Nuñez Cruz,Santa Cruz,Santa Cruz,162,23.27,12,0,6,10,0,1
ENV-1942,Camila Diaz Fernandez,Catalina Vera Acosta,Salta,Cordoba,702,3.69,9,0,0,7,1,8
ENV-1943,Joaquín Caceres,Sr(a). Sofía Diaz,Chaco,San Juan,155,37.06,9,1,6,11,1,5
ENV-1944,Sr(a). Agustín Diaz,Valentino Mia Valentina Franco,Rio Negro,Entre Rios,802,10.1,7,0,3,5,0,3
ENV-1945,Lautaro Nicolas Mendez Muñoz,Bastian Cabrera Gimenez,Santiago del Estero,Catamarca,56,34.98,20,1,5,3,1,4
ENV-1946,Dylan Ezequiel Catalina Campos Mendez,Sr(a). Benjamin Lopez,Misiones,Jujuy,260,1.53,14,0,2,12,0,1
ENV-1947,Máximo Gonzalez Gomez,Santino Fernandez,Salta,Misiones,174,5.65,9,0,3,1,0,1
ENV-1948,Sr(a). Emma Alvarez,Luca Aguirre,Jujuy,Santa Fe,1069,8.26,12,1,6,1,1,9
ENV-1949,Gael Matias Campos Bustos,Lautaro Nicolas Peralta Ruiz,Tucuman,Santiago del Estero,214,17.33,6,1,1,12,1,3
ENV-1950,Dr(a). Valentino Rodriguez,Juan Martin Alma Valentina Aguero Godoy,Rio Negro,Mendoza,148,20.85,9,1,4,10,0,1
ENV-1951,Dr(a). Santino Garcia,Camila Jazmin Mansilla,Salta,Salta,50,38.72,4,1,1,9,0,1
ENV-1952,Sr(a). Matilda Ramirez,Zoe Valentina Mateo Diaz,Salta,Cordoba,740,16.91,5,1,4,12,1,7
ENV-1953,Sr(a). Bautista Acosta,Alma Bautista Perez Gonzalez,CABA,Jujuy,1484,49.66,10,0,1,4,1,9
ENV-1954,Valentino Mateo Benjamin Acuña Gonzalez,Agustín Santiago Benjamin Romero Aguirre,Corrientes,Salta,435,29.56,4,1,5,4,0,2
ENV-1955,Pedro Martin,Maximo Gomez Cardozo,Chaco,Catamarca,50,35.71,15,1,5,2,1,6
ENV-1956,Fausto Gonzalez,Juan David Hernandez Rodriguez,Corrientes,Entre Rios,621,5.03,7,1,1,3,0,4
ENV-1957,Guadalupe Camila Cabrera,Francesca Castillo Rodriguez,La Pampa,Entre Rios,50,44.18,2,0,0,10,0,1
ENV-1958,Santino Joaquin Diaz,Benicio Sara Gimenez Lopez,Rio Negro,La Pampa,669,5.22,17,1,6,9,0,4
ENV-1959,Sr(a). Pilar Farias,Paulina Moreno,Salta,Buenos Aires,1322,45.62,7,0,6,1,1,9
ENV-1960,Julian Dylan Benjamin Rivero,Lautaro Ezequiel Martina Martinez Escobar,Misiones,Chaco,310,6.83,20,0,1,12,1,5
ENV-1961,Geronimo Velazquez Vargas,Juana Agustin Carrizo Molina,Santa Fe,Tierra del Fuego,2547,13.56,10,0,5,7,0,6
ENV-1962,Sr(a). Lola Diaz,Mora Juan Ignacio Gomez Torres,Santa Cruz,Santiago del Estero,1024,19.89,20,1,1,1,1,12
ENV-1963,Sofía Gonzalez Torres,Sr(a). Benjamin Ezequiel Garcia,Catamarca,Chaco,154,32.14,19,1,0,9,1,3
ENV-1964,Lucas Benjamin Thiago Agustin Acosta,Maria Victoria Mateo Navarro Vega,Mendoza,Salta,442,17.48,1,0,6,7,1,3
ENV-1965,Dr(a). Camilo Silva,Tiziana Ferreyra,Corrientes,Santa Cruz,1174,25.54,3,0,3,5,1,10
ENV-1966,Dr(a). Catalina Pereyra,Mateo Benjamin Guadalupe Alvarez,Catamarca,Catamarca,85,46.72,10,0,4,9,1,2
ENV-1967,Sr(a). Felipe Ortiz,Benjamin Guillermina Sanchez Rios,La Rioja,Santa Fe,525,39.01,11,0,3,7,1,4
ENV-1968,Benjamin Alejandro Mateo Agustin Gomez,Juana Valentino Martin,Salta,Tierra del Fuego,1494,6.27,5,1,6,1,0,7
ENV-1969,Tiziano Campos,Lola Quiroga Olivera,Corrientes,CABA,1053,44.3,12,1,3,10,1,8
ENV-1970,Felipe Godoy,Paulina Valdez,Mendoza,Chubut,386,4.1,7,0,1,4,0,1
ENV-1971,Santino Benjamin Lopez Diaz,Sr(a). Maximo Diaz,La Pampa,La Rioja,483,40.96,17,0,3,10,1,5
ENV-1972,Dr(a). Lara Mendoza,Sr(a). Milagros Castro,Misiones,San Juan,106,31.25,17,1,2,12,0,1
